"No.","Time","Source","Destination","Protocol","Length","Info"
"4660","56.441085","10.0.18.164","142.251.10.190","UDP","552","54349  >  443 Len=510"
"4661","56.449380","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"4662","56.470283","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"4663","56.475794","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"4664","56.490075","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"4665","56.502289","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"4666","56.523126","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"4667","56.528815","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"4668","56.540430","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"4669","56.555351","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"4670","56.580075","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"4671","56.581797","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"4672","56.600603","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"4673","56.608660","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"4674","56.619922","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"4675","56.636487","142.251.10.190","10.0.18.164","UDP","71","443  >  54349 Len=29"
"4676","56.636572","74.125.12.169","10.0.18.164","UDP","67","443  >  65459 Len=25"
"4677","56.636773","142.251.10.190","10.0.18.164","UDP","67","443  >  54349 Len=25"
"4678","56.637690","142.251.10.190","10.0.18.164","UDP","474","443  >  54349 Len=432"
"4679","56.637926","10.0.18.164","142.251.10.190","UDP","79","54349  >  443 Len=37"
"4680","56.647253","142.251.10.190","10.0.18.164","UDP","132","443  >  54349 Len=90"
"4681","56.649760","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"4682","56.649976","10.0.18.164","74.125.12.169","UDP","76","65459  >  443 Len=34"
"4683","56.660557","10.0.18.164","142.251.10.190","UDP","75","54349  >  443 Len=33"
"4684","56.676325","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"4685","56.676568","10.0.18.164","74.125.12.169","UDP","76","65459  >  443 Len=34"
"4686","56.702822","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"4687","56.702999","10.0.18.164","74.125.12.169","UDP","76","65459  >  443 Len=34"
"4688","56.724703","192.168.0.1","239.255.255.250","SSDP","307","NOTIFY * HTTP/1.1  "
"4689","56.724997","192.168.0.1","239.255.255.250","SSDP","316","NOTIFY * HTTP/1.1  "
"4690","56.725113","192.168.0.1","239.255.255.250","SSDP","379","NOTIFY * HTTP/1.1  "
"4691","56.725218","192.168.0.1","239.255.255.250","SSDP","371","NOTIFY * HTTP/1.1  "
"4692","56.725322","192.168.0.1","239.255.255.250","SSDP","316","NOTIFY * HTTP/1.1  "
"4693","56.725729","192.168.0.1","239.255.255.250","SSDP","355","NOTIFY * HTTP/1.1  "
"4694","56.726066","192.168.0.1","239.255.255.250","SSDP","387","NOTIFY * HTTP/1.1  "
"4695","56.726298","192.168.0.1","239.255.255.250","SSDP","316","NOTIFY * HTTP/1.1  "
"4696","56.726627","192.168.0.1","239.255.255.250","SSDP","375","NOTIFY * HTTP/1.1  "
"4697","56.726960","192.168.0.1","239.255.255.250","SSDP","381","NOTIFY * HTTP/1.1  "
"4698","56.727296","192.168.0.1","239.255.255.250","SSDP","369","NOTIFY * HTTP/1.1  "
"4699","56.728395","192.168.0.1","239.255.255.250","SSDP","375","NOTIFY * HTTP/1.1  "
"4700","56.728759","192.168.0.1","239.255.255.250","SSDP","303","NOTIFY * HTTP/1.1  "
"4701","56.729145","192.168.0.1","239.255.255.250","SSDP","312","NOTIFY * HTTP/1.1  "
"4702","56.729545","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"4703","56.729545","192.168.0.1","239.255.255.250","SSDP","367","NOTIFY * HTTP/1.1  "
"4704","56.729805","192.168.0.1","239.255.255.250","SSDP","377","NOTIFY * HTTP/1.1  "
"4705","56.729816","10.0.18.164","74.125.12.169","UDP","76","65459  >  443 Len=34"
"4706","56.755870","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"4707","56.780292","10.0.18.164","74.125.12.169","UDP","77","65459  >  443 Len=35"
"4708","56.782242","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"4709","56.799887","10.0.18.164","74.125.12.169","UDP","77","65459  >  443 Len=35"
"4710","56.808581","142.251.10.190","10.0.18.164","UDP","67","443  >  54349 Len=25"
"4711","56.809515","74.125.12.169","10.0.18.164","UDP","319","443  >  65459 Len=277"
"4712","56.816146","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"4713","56.816474","10.0.18.164","74.125.12.169","UDP","76","65459  >  443 Len=34"
"4714","56.822065","10.0.18.164","74.125.12.169","UDP","916","65459  >  443 Len=874"
"4715","56.848829","74.125.12.169","10.0.18.164","UDP","70","443  >  65459 Len=28"
"4716","56.850655","74.125.12.169","10.0.18.164","UDP","176","443  >  65459 Len=134"
"4717","56.850924","74.125.12.169","10.0.18.164","UDP","1287","443  >  65459 Len=1245"
"4718","56.850952","10.0.18.164","74.125.12.169","UDP","78","65459  >  443 Len=36"
"4719","56.860079","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"4720","56.874841","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"4721","56.895351","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"4722","56.900145","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"4723","56.911079","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"4724","56.926769","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"4725","56.949954","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"4726","56.953039","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"4727","56.970274","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"4728","56.983598","74.125.12.169","10.0.18.164","UDP","67","443  >  65459 Len=25"
"4729","56.983736","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"4730","57.007174","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"4731","57.007497","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"4732","57.033698","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"4733","57.060096","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"4734","57.060173","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"4735","57.079789","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"4736","57.086676","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"4737","57.099948","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"4738","57.120770","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"4739","57.139686","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"4740","57.140301","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"4741","57.166332","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"4742","57.180032","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"4743","57.192623","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"4744","57.192862","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"4745","57.219141","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"4746","57.240289","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"4747","57.250464","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"4748","57.259863","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"4749","57.272182","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"4750","57.279931","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"4751","57.299179","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"4752","57.319847","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"4753","57.325091","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"4754","57.340051","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"4755","57.351635","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"4756","57.360245","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"4757","57.378167","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"4758","57.399800","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"4759","57.406940","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"4760","57.420115","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"4761","57.431754","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"4762","57.439936","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"4763","57.457668","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"4764","57.479860","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"4765","57.484207","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"4766","57.499735","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"4767","57.510657","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"4768","57.519903","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"4769","57.537150","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"4770","57.560099","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"4771","57.560540","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"4772","57.563631","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"4773","57.579916","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"4774","57.590631","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"4775","57.599740","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"4776","57.616549","74.125.12.169","10.0.18.164","UDP","646","443  >  65459 Len=604"
"4777","57.629538","74.125.12.169","10.0.18.164","UDP","67","443  >  65459 Len=25"
"4778","57.629706","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"4779","58.678945","10.0.18.164","74.125.12.169","UDP","838","65459  >  443 Len=796"
"4780","58.705685","74.125.12.169","10.0.18.164","UDP","70","443  >  65459 Len=28"
"4781","58.707700","74.125.12.169","10.0.18.164","UDP","175","443  >  65459 Len=133"
"4782","58.707954","10.0.18.164","74.125.12.169","UDP","78","65459  >  443 Len=36"
"4783","58.708024","74.125.12.169","10.0.18.164","UDP","1287","443  >  65459 Len=1245"
"4784","58.708416","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"4785","58.708416","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"4786","58.708728","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"4787","58.728713","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"4788","58.729036","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"4789","58.743541","74.125.12.169","10.0.18.164","UDP","67","443  >  65459 Len=25"
"4790","58.747497","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"4791","58.770219","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"4792","58.781358","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"4793","58.789977","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"4794","58.797855","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"4795","58.809029","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"4796","58.824362","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"4797","58.841028","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"4798","58.850785","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"4799","58.860343","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"4800","58.877274","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"4801","58.900092","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"4802","58.903751","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"4803","58.919783","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"4804","58.934183","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"4805","58.956856","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"4806","58.957268","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"4807","58.957420","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"4808","58.983612","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"4809","59.000202","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"4810","59.009786","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"4811","59.019953","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"4812","59.036336","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"4813","59.060255","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"4814","59.062689","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"4815","59.079985","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"4816","59.089298","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"4817","59.100019","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"4818","59.115780","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"4819","59.140011","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"4820","59.142268","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"4821","59.155786","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"4822","59.168780","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"4823","59.190247","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"4824","59.195218","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"4825","59.208975","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"4826","59.223924","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"4827","59.240954","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"4828","59.249888","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"4829","59.260081","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"4830","59.274785","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"4831","59.295894","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"4832","59.303444","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"4833","59.311582","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"4834","59.327786","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"4835","59.349889","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"4836","59.350273","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"4837","59.354183","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"4838","59.370599","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"4839","59.380769","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"4840","59.390223","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"4841","59.393331","10.0.18.164","142.251.10.190","UDP","856","54349  >  443 Len=814"
"4842","59.407242","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"4843","59.430099","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"4844","59.433710","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"4845","59.442711","10.0.18.211","239.255.255.250","SSDP","179","M-SEARCH * HTTP/1.1 "
"4846","59.449905","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"4847","59.460259","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"4848","59.469820","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"4849","59.486758","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"4850","59.509437","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"4851","59.513198","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"4852","59.529878","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"4853","59.539748","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"4854","59.550223","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"4855","59.566291","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"4856","59.590128","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"4857","59.592657","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"4858","59.609578","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"4859","59.618956","142.251.10.190","10.0.18.164","UDP","71","443  >  54349 Len=29"
"4860","59.619990","142.251.10.190","10.0.18.164","UDP","117","443  >  54349 Len=75"
"4861","59.620278","10.0.18.164","142.251.10.190","UDP","79","54349  >  443 Len=37"
"4862","59.621986","142.251.10.190","10.0.18.164","UDP","67","443  >  54349 Len=25"
"4863","59.623284","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"4864","59.630189","10.0.18.164","142.251.10.190","UDP","75","54349  >  443 Len=33"
"4865","59.630566","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"4866","59.650976","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"4867","59.670101","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"4868","59.676700","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"4869","59.690003","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"4870","59.702930","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"4871","59.720466","192.168.0.1","239.255.255.250","SSDP","307","NOTIFY * HTTP/1.1  "
"4872","59.720466","192.168.0.1","239.255.255.250","SSDP","316","NOTIFY * HTTP/1.1  "
"4873","59.720466","192.168.0.1","239.255.255.250","SSDP","379","NOTIFY * HTTP/1.1  "
